- 1.108267 0 1 tcp 1040 ------- 0 0.0 1.0 130 241
r 1.1116 1 0 ack 40 ------- 0 1.0 0.0 128 276
+ 1.1116 0 1 tcp 1040 ------- 0 0.0 1.0 148 277
r 1.113267 0 1 tcp 1040 ------- 0 0.0 1.0 129 239
+ 1.113267 1 0 ack 40 ------- 0 1.0 0.0 129 278
- 1.113267 1 0 ack 40 ------- 0 1.0 0.0 129 278
- 1.1152 0 1 tcp 1040 ------- 0 0.0 1.0 131 243
r 1.118533 1 0 ack 40 ------- 0 1.0 0.0 129 278
+ 1.118533 0 1 tcp 1040 ------- 0 0.0 1.0 149 279
r 1.1202 0 1 tcp 1040 ------- 0 0.0 1.0 130 241
+ 1.1202 1 0 ack 40 ------- 0 1.0 0.0 130 280
- 1.1202 1 0 ack 40 ------- 0 1.0 0.0 130 280
- 1.122133 0 1 tcp 1040 ------- 0 0.0 1.0 132 245
r 1.125467 1 0 ack 40 ------- 0 1.0 0.0 130 280
+ 1.125467 0 1 tcp 1040 ------- 0 0.0 1.0 150 281
r 1.127133 0 1 tcp 1040 ------- 0 0.0 1.0 131 243
+ 1.127133 1 0 ack 40 ------- 0 1.0 0.0 131 282
- 1.127133 1 0 ack 40 ------- 0 1.0 0.0 131 282
- 1.129067 0 1 tcp 1040 ------- 0 0.0 1.0 133 247
r 1.1324 1 0 ack 40 ------- 0 1.0 0.0 131 282
+ 1.1324 0 1 tcp 1040 ------- 0 0.0 1.0 151 283
r 1.134067 0 1 tcp 1040 ------- 0 0.0 1.0 132 245
+ 1.134067 1 0 ack 40 ------- 0 1.0 0.0 132 284
- 1.134067 1 0 ack 40 ------- 0 1.0 0.0 132 284
- 1.136 0 1 tcp 1040 ------- 0 0.0 1.0 134 249
r 1.139333 1 0 ack 40 ------- 0 1.0 0.0 132 284
+ 1.139333 0 1 tcp 1040 ------- 0 0.0 1.0 152 285
r 1.141 0 1 tcp 1040 ------- 0 0.0 1.0 133 247
+ 1.141 1 0 ack 40 ------- 0 1.0 0.0 133 286
- 1.141 1 0 ack 40 ------- 0 1.0 0.0 133 286
- 1.142933 0 1 tcp 1040 ------- 0 0.0 1.0 135 251
r 1.146267 1 0 ack 40 ------- 0 1.0 0.0 133 286
+ 1.146267 0 1 tcp 1040 ------- 0 0.0 1.0 153 287
r 1.147933 0 1 tcp 1040 ------- 0 0.0 1.0 134 249
+ 1.147933 1 0 ack 40 ------- 0 1.0 0.0 134 288
- 1.147933 1 0 ack 40 ------- 0 1.0 0.0 134 288
- 1.149867 0 1 tcp 1040 ------- 0 0.0 1.0 136 253
r 1.1532 1 0 ack 40 ------- 0 1.0 0.0 134 288
+ 1.1532 0 1 tcp 1040 ------- 0 0.0 1.0 154 289
r 1.154867 0 1 tcp 1040 ------- 0 0.0 1.0 135 251
+ 1.154867 1 0 ack 40 ------- 0 1.0 0.0 135 290
- 1.154867 1 0 ack 40 ------- 0 1.0 0.0 135 290
- 1.1568 0 1 tcp 1040 ------- 0 0.0 1.0 137 255
r 1.160133 1 0 ack 40 ------- 0 1.0 0.0 135 290
+ 1.160133 0 1 tcp 1040 ------- 0 0.0 1.0 155 291
r 1.1618 0 1 tcp 1040 ------- 0 0.0 1.0 136 253
+ 1.1618 1 0 ack 40 ------- 0 1.0 0.0 136 292
- 1.1618 1 0 ack 40 ------- 0 1.0 0.0 136 292
- 1.163733 0 1 tcp 1040 ------- 0 0.0 1.0 138 257
r 1.167067 1 0 ack 40 ------- 0 1.0 0.0 136 292
+ 1.167067 0 1 tcp 1040 ------- 0 0.0 1.0 156 293
r 1.168733 0 1 tcp 1040 ------- 0 0.0 1.0 137 255
+ 1.168733 1 0 ack 40 ------- 0 1.0 0.0 137 294
- 1.168733 1 0 ack 40 ------- 0 1.0 0.0 137 294
- 1.170667 0 1 tcp 1040 ------- 0 0.0 1.0 139 259
r 1.174 1 0 ack 40 ------- 0 1.0 0.0 137 294
+ 1.174 0 1 tcp 1040 ------- 0 0.0 1.0 157 295
r 1.175667 0 1 tcp 1040 ------- 0 0.0 1.0 138 257
+ 1.175667 1 0 ack 40 ------- 0 1.0 0.0 138 296
- 1.175667 1 0 ack 40 ------- 0 1.0 0.0 138 296
- 1.1776 0 1 tcp 1040 ------- 0 0.0 1.0 140 261
r 1.180933 1 0 ack 40 ------- 0 1.0 0.0 138 296
+ 1.180933 0 1 tcp 1040 ------- 0 0.0 1.0 158 297
r 1.1826 0 1 tcp 1040 ------- 0 0.0 1.0 139 259
+ 1.1826 1 0 ack 40 ------- 0 1.0 0.0 139 298
- 1.1826 1 0 ack 40 ------- 0 1.0 0.0 139 298
- 1.184533 0 1 tcp 1040 ------- 0 0.0 1.0 141 263
r 1.187867 1 0 ack 40 ------- 0 1.0 0.0 139 298
+ 1.187867 0 1 tcp 1040 ------- 0 0.0 1.0 159 299
r 1.189533 0 1 tcp 1040 ------- 0 0.0 1.0 140 261
+ 1.189533 1 0 ack 40 ------- 0 1.0 0.0 140 300
- 1.189533 1 0 ack 40 ------- 0 1.0 0.0 140 300
- 1.191467 0 1 tcp 1040 ------- 0 0.0 1.0 142 265
r 1.1948 1 0 ack 40 ------- 0 1.0 0.0 140 300
+ 1.1948 0 1 tcp 1040 ------- 0 0.0 1.0 160 301
r 1.196467 0 1 tcp 1040 ------- 0 0.0 1.0 141 263
+ 1.196467 1 0 ack 40 ------- 0 1.0 0.0 141 302
- 1.196467 1 0 ack 40 ------- 0 1.0 0.0 141 302
- 1.1984 0 1 tcp 1040 ------- 0 0.0 1.0 143 267
r 1.201733 1 0 ack 40 ------- 0 1.0 0.0 141 302
+ 1.201733 0 1 tcp 1040 ------- 0 0.0 1.0 161 303
r 1.2034 0 1 tcp 1040 ------- 0 0.0 1.0 142 265
+ 1.2034 1 0 ack 40 ------- 0 1.0 0.0 142 304
- 1.2034 1 0 ack 40 ------- 0 1.0 0.0 142 304
- 1.205333 0 1 tcp 1040 ------- 0 0.0 1.0 144 269
r 1.208667 1 0 ack 40 ------- 0 1.0 0.0 142 304
+ 1.208667 0 1 tcp 1040 ------- 0 0.0 1.0 162 305
r 1.210333 0 1 tcp 1040 ------- 0 0.0 1.0 143 267
+ 1.210333 1 0 ack 40 ------- 0 1.0 0.0 143 306
- 1.210333 1 0 ack 40 ------- 0 1.0 0.0 143 306
- 1.212267 0 1 tcp 1040 ------- 0 0.0 1.0 145 271
r 1.2156 1 0 ack 40 ------- 0 1.0 0.0 143 306
+ 1.2156 0 1 tcp 1040 ------- 0 0.0 1.0 163 307
r 1.217267 0 1 tcp 1040 ------- 0 0.0 1.0 144 269
+ 1.217267 1 0 ack 40 ------- 0 1.0 0.0 144 308
- 1.217267 1 0 ack 40 ------- 0 1.0 0.0 144 308
- 1.2192 0 1 tcp 1040 ------- 0 0.0 1.0 146 273
r 1.222533 1 0 ack 40 ------- 0 1.0 0.0 144 308
+ 1.222533 0 1 tcp 1040 ------- 0 0.0 1.0 164 309
r 1.2242 0 1 tcp 1040 ------- 0 0.0 1.0 145 271
+ 1.2242 1 0 ack 40 ------- 0 1.0 0.0 145 310
- 1.2242 1 0 ack 40 ------- 0 1.0 0.0 145 310
- 1.226133 0 1 tcp 1040 ------- 0 0.0 1.0 147 275
r 1.229467 1 0 ack 40 ------- 0 1.0 0.0 145 310
+ 1.229467 0 1 tcp 1040 ------- 0 0.0 1.0 165 311
r 1.231133 0 1 tcp 1040 ------- 0 0.0 1.0 146 273
+ 1.231133 1 0 ack 40 ------- 0 1.0 0.0 146 312
- 1.231133 1 0 ack 40 ------- 0 1.0 0.0 146 312
- 1.233067 0 1 tcp 1040 ------- 0 0.0 1.0 148 277
r 1.2364 1 0 ack 40 ------- 0 1.0 0.0 146 312
+ 1.2364 0 1 tcp 1040 ------- 0 0.0 1.0 166 313
r 1.238067 0 1 tcp 1040 ------- 0 0.0 1.0 147 275
+ 1.238067 1 0 ack 40 ------- 0 1.0 0.0 147 314
- 1.238067 1 0 ack 40 ------- 0 1.0 0.0 147 314
- 1.24 0 1 tcp 1040 ------- 0 0.0 1.0 149 279
r 1.243333 1 0 ack 40 ------- 0 1.0 0.0 147 314
+ 1.243333 0 1 tcp 1040 ------- 0 0.0 1.0 167 315
r 1.245 0 1 tcp 1040 ------- 0 0.0 1.0 148 277
+ 1.245 1 0 ack 40 ------- 0 1.0 0.0 148 316
- 1.245 1 0 ack 40 ------- 0 1.0 0.0 148 316
- 1.246933 0 1 tcp 1040 ------- 0 0.0 1.0 150 281
r 1.250267 1 0 ack 40 ------- 0 1.0 0.0 148 316
+ 1.250267 0 1 tcp 1040 ------- 0 0.0 1.0 168 317
r 1.251933 0 1 tcp 1040 ------- 0 0.0 1.0 149 279
+ 1.251933 1 0 ack 40 ------- 0 1.0 0.0 149 318
- 1.251933 1 0 ack 40 ------- 0 1.0 0.0 149 318
- 1.253867 0 1 tcp 1040 ------- 0 0.0 1.0 151 283
r 1.2572 1 0 ack 40 ------- 0 1.0 0.0 149 318
+ 1.2572 0 1 tcp 1040 ------- 0 0.0 1.0 169 319
r 1.258867 0 1 tcp 1040 ------- 0 0.0 1.0 150 281
+ 1.258867 1 0 ack 40 ------- 0 1.0 0.0 150 320
- 1.258867 1 0 ack 40 ------- 0 1.0 0.0 150 320
- 1.2608 0 1 tcp 1040 ------- 0 0.0 1.0 152 285
r 1.264133 1 0 ack 40 ------- 0 1.0 0.0 150 320
+ 1.264133 0 1 tcp 1040 ------- 0 0.0 1.0 170 321
r 1.2658 0 1 tcp 1040 ------- 0 0.0 1.0 151 283
+ 1.2658 1 0 ack 40 ------- 0 1.0 0.0 151 322
- 1.2658 1 0 ack 40 ------- 0 1.0 0.0 151 322
- 1.267733 0 1 tcp 1040 ------- 0 0.0 1.0 153 287
r 1.271067 1 0 ack 40 ------- 0 1.0 0.0 151 322
+ 1.271067 0 1 tcp 1040 ------- 0 0.0 1.0 171 323
r 1.272733 0 1 tcp 1040 ------- 0 0.0 1.0 152 285
+ 1.272733 1 0 ack 40 ------- 0 1.0 0.0 152 324
- 1.272733 1 0 ack 40 ------- 0 1.0 0.0 152 324
- 1.274667 0 1 tcp 1040 ------- 0 0.0 1.0 154 289
r 1.278 1 0 ack 40 ------- 0 1.0 0.0 152 324
+ 1.278 0 1 tcp 1040 ------- 0 0.0 1.0 172 325
r 1.279667 0 1 tcp 1040 ------- 0 0.0 1.0 153 287
+ 1.279667 1 0 ack 40 ------- 0 1.0 0.0 153 326
- 1.279667 1 0 ack 40 ------- 0 1.0 0.0 153 326
- 1.2816 0 1 tcp 1040 ------- 0 0.0 1.0 155 291
r 1.284933 1 0 ack 40 ------- 0 1.0 0.0 153 326
+ 1.284933 0 1 tcp 1040 ------- 0 0.0 1.0 173 327
r 1.2866 0 1 tcp 1040 ------- 0 0.0 1.0 154 289
+ 1.2866 1 0 ack 40 ------- 0 1.0 0.0 154 328
- 1.2866 1 0 ack 40 ------- 0 1.0 0.0 154 328
- 1.288533 0 1 tcp 1040 ------- 0 0.0 1.0 156 293
r 1.291867 1 0 ack 40 ------- 0 1.0 0.0 154 328
+ 1.291867 0 1 tcp 1040 ------- 0 0.0 1.0 174 329
r 1.293533 0 1 tcp 1040 ------- 0 0.0 1.0 155 291
+ 1.293533 1 0 ack 40 ------- 0 1.0 0.0 155 330
- 1.293533 1 0 ack 40 ------- 0 1.0 0.0 155 330
- 1.295467 0 1 tcp 1040 ------- 0 0.0 1.0 157 295
r 1.2988 1 0 ack 40 ------- 0 1.0 0.0 155 330
+ 1.2988 0 1 tcp 1040 ------- 0 0.0 1.0 175 331
r 1.300467 0 1 tcp 1040 ------- 0 0.0 1.0 156 293
+ 1.300467 1 0 ack 40 ------- 0 1.0 0.0 156 332
- 1.300467 1 0 ack 40 ------- 0 1.0 0.0 156 332
- 1.3024 0 1 tcp 1040 ------- 0 0.0 1.0 158 297
r 1.305733 1 0 ack 40 ------- 0 1.0 0.0 156 332
+ 1.305733 0 1 tcp 1040 ------- 0 0.0 1.0 176 333
r 1.3074 0 1 tcp 1040 ------- 0 0.0 1.0 157 295
+ 1.3074 1 0 ack 40 ------- 0 1.0 0.0 157 334
- 1.3074 1 0 ack 40 ------- 0 1.0 0.0 157 334
- 1.309333 0 1 tcp 1040 ------- 0 0.0 1.0 159 299
r 1.312667 1 0 ack 40 ------- 0 1.0 0.0 157 334
+ 1.312667 0 1 tcp 1040 ------- 0 0.0 1.0 177 335
r 1.314333 0 1 tcp 1040 ------- 0 0.0 1.0 158 297
+ 1.314333 1 0 ack 40 ------- 0 1.0 0.0 158 336
- 1.314333 1 0 ack 40 ------- 0 1.0 0.0 158 336
- 1.316267 0 1 tcp 1040 ------- 0 0.0 1.0 160 301
r 1.3196 1 0 ack 40 ------- 0 1.0 0.0 158 336
+ 1.3196 0 1 tcp 1040 ------- 0 0.0 1.0 178 337
r 1.321267 0 1 tcp 1040 ------- 0 0.0 1.0 159 299
+ 1.321267 1 0 ack 40 ------- 0 1.0 0.0 159 338
- 1.321267 1 0 ack 40 ------- 0 1.0 0.0 159 338
- 1.3232 0 1 tcp 1040 ------- 0 0.0 1.0 161 303
r 1.326533 1 0 ack 40 ------- 0 1.0 0.0 159 338
+ 1.326533 0 1 tcp 1040 ------- 0 0.0 1.0 179 339
r 1.3282 0 1 tcp 1040 ------- 0 0.0 1.0 160 301
+ 1.3282 1 0 ack 40 ------- 0 1.0 0.0 160 340
- 1.3282 1 0 ack 40 ------- 0 1.0 0.0 160 340
- 1.330133 0 1 tcp 1040 ------- 0 0.0 1.0 162 305
r 1.333467 1 0 ack 40 ------- 0 1.0 0.0 160 340
+ 1.333467 0 1 tcp 1040 ------- 0 0.0 1.0 180 341
r 1.335133 0 1 tcp 1040 ------- 0 0.0 1.0 161 303
+ 1.335133 1 0 ack 40 ------- 0 1.0 0.0 161 342
- 1.335133 1 0 ack 40 ------- 0 1.0 0.0 161 342
- 1.337067 0 1 tcp 1040 ------- 0 0.0 1.0 163 307
r 1.3404 1 0 ack 40 ------- 0 1.0 0.0 161 342
+ 1.3404 0 1 tcp 1040 ------- 0 0.0 1.0 181 343
r 1.342067 0 1 tcp 1040 ------- 0 0.0 1.0 162 305
+ 1.342067 1 0 ack 40 ------- 0 1.0 0.0 162 344
- 1.342067 1 0 ack 40 ------- 0 1.0 0.0 162 344
- 1.344 0 1 tcp 1040 ------- 0 0.0 1.0 164 309
r 1.347333 1 0 ack 40 ------- 0 1.0 0.0 162 344
+ 1.347333 0 1 tcp 1040 ------- 0 0.0 1.0 182 345
r 1.349 0 1 tcp 1040 ------- 0 0.0 1.0 163 307
+ 1.349 1 0 ack 40 ------- 0 1.0 0.0 163 346
- 1.349 1 0 ack 40 ------- 0 1.0 0.0 163 346
- 1.350933 0 1 tcp 1040 ------- 0 0.0 1.0 165 311
r 1.354267 1 0 ack 40 ------- 0 1.0 0.0 163 346
+ 1.354267 0 1 tcp 1040 ------- 0 0.0 1.0 183 347
r 1.355933 0 1 tcp 1040 ------- 0 0.0 1.0 164 309
+ 1.355933 1 0 ack 40 ------- 0 1.0 0.0 164 348
- 1.355933 1 0 ack 40 ------- 0 1.0 0.0 164 348
- 1.357867 0 1 tcp 1040 ------- 0 0.0 1.0 166 313
r 1.3612 1 0 ack 40 ------- 0 1.0 0.0 164 348
+ 1.3612 0 1 tcp 1040 ------- 0 0.0 1.0 184 349
r 1.362867 0 1 tcp 1040 ------- 0 0.0 1.0 165 311
+ 1.362867 1 0 ack 40 ------- 0 1.0 0.0 165 350
- 1.362867 1 0 ack 40 ------- 0 1.0 0.0 165 350
- 1.3648 0 1 tcp 1040 ------- 0 0.0 1.0 167 315
r 1.368133 1 0 ack 40 ------- 0 1.0 0.0 165 350
+ 1.368133 0 1 tcp 1040 ------- 0 0.0 1.0 185 351
r 1.3698 0 1 tcp 1040 ------- 0 0.0 1.0 166 313
+ 1.3698 1 0 ack 40 ------- 0 1.0 0.0 166 352
- 1.3698 1 0 ack 40 ------- 0 1.0 0.0 166 352
- 1.371733 0 1 tcp 1040 ------- 0 0.0 1.0 168 317
r 1.375067 1 0 ack 40 ------- 0 1.0 0.0 166 352
+ 1.375067 0 1 tcp 1040 ------- 0 0.0 1.0 186 353
r 1.376733 0 1 tcp 1040 ------- 0 0.0 1.0 167 315
+ 1.376733 1 0 ack 40 ------- 0 1.0 0.0 167 354
- 1.376733 1 0 ack 40 ------- 0 1.0 0.0 167 354
- 1.378667 0 1 tcp 1040 ------- 0 0.0 1.0 169 319
r 1.382 1 0 ack 40 ------- 0 1.0 0.0 167 354
+ 1.382 0 1 tcp 1040 ------- 0 0.0 1.0 187 355
r 1.383667 0 1 tcp 1040 ------- 0 0.0 1.0 168 317
+ 1.383667 1 0 ack 40 ------- 0 1.0 0.0 168 356
- 1.383667 1 0 ack 40 ------- 0 1.0 0.0 168 356
- 1.3856 0 1 tcp 1040 ------- 0 0.0 1.0 170 321
r 1.388933 1 0 ack 40 ------- 0 1.0 0.0 168 356
+ 1.388933 0 1 tcp 1040 ------- 0 0.0 1.0 188 357
r 1.3906 0 1 tcp 1040 ------- 0 0.0 1.0 169 319
+ 1.3906 1 0 ack 40 ------- 0 1.0 0.0 169 358
- 1.3906 1 0 ack 40 ------- 0 1.0 0.0 169 358
- 1.392533 0 1 tcp 1040 ------- 0 0.0 1.0 171 323
r 1.395867 1 0 ack 40 ------- 0 1.0 0.0 169 358
+ 1.395867 0 1 tcp 1040 ------- 0 0.0 1.0 189 359
r 1.397533 0 1 tcp 1040 ------- 0 0.0 1.0 170 321
+ 1.397533 1 0 ack 40 ------- 0 1.0 0.0 170 360
- 1.397533 1 0 ack 40 ------- 0 1.0 0.0 170 360
- 1.399467 0 1 tcp 1040 ------- 0 0.0 1.0 172 325
r 1.4028 1 0 ack 40 ------- 0 1.0 0.0 170 360
+ 1.4028 0 1 tcp 1040 ------- 0 0.0 1.0 190 361
r 1.404467 0 1 tcp 1040 ------- 0 0.0 1.0 171 323
+ 1.404467 1 0 ack 40 ------- 0 1.0 0.0 171 362
- 1.404467 1 0 ack 40 ------- 0 1.0 0.0 171 362
- 1.4064 0 1 tcp 1040 ------- 0 0.0 1.0 173 327
r 1.409733 1 0 ack 40 ------- 0 1.0 0.0 171 362
+ 1.409733 0 1 tcp 1040 ------- 0 0.0 1.0 191 363
r 1.4114 0 1 tcp 1040 ------- 0 0.0 1.0 172 325
+ 1.4114 1 0 ack 40 ------- 0 1.0 0.0 172 364
- 1.4114 1 0 ack 40 ------- 0 1.0 0.0 172 364
- 1.413333 0 1 tcp 1040 ------- 0 0.0 1.0 174 329
r 1.416667 1 0 ack 40 ------- 0 1.0 0.0 172 364
+ 1.416667 0 1 tcp 1040 ------- 0 0.0 1.0 192 365
r 1.418333 0 1 tcp 1040 ------- 0 0.0 1.0 173 327
+ 1.418333 1 0 ack 40 ------- 0 1.0 0.0 173 366
- 1.418333 1 0 ack 40 ------- 0 1.0 0.0 173 366
- 1.420267 0 1 tcp 1040 ------- 0 0.0 1.0 175 331
r 1.4236 1 0 ack 40 ------- 0 1.0 0.0 173 366
+ 1.4236 0 1 tcp 1040 ------- 0 0.0 1.0 193 367
r 1.425267 0 1 tcp 1040 ------- 0 0.0 1.0 174 329
+ 1.425267 1 0 ack 40 ------- 0 1.0 0.0 174 368
- 1.425267 1 0 ack 40 ------- 0 1.0 0.0 174 368
- 1.4272 0 1 tcp 1040 ------- 0 0.0 1.0 176 333
r 1.430533 1 0 ack 40 ------- 0 1.0 0.0 174 368
+ 1.430533 0 1 tcp 1040 ------- 0 0.0 1.0 194 369
r 1.4322 0 1 tcp 1040 ------- 0 0.0 1.0 175 331
+ 1.4322 1 0 ack 40 ------- 0 1.0 0.0 175 370
- 1.4322 1 0 ack 40 ------- 0 1.0 0.0 175 370
- 1.434133 0 1 tcp 1040 ------- 0 0.0 1.0 177 335
r 1.437467 1 0 ack 40 ------- 0 1.0 0.0 175 370
+ 1.437467 0 1 tcp 1040 ------- 0 0.0 1.0 195 371
r 1.439133 0 1 tcp 1040 ------- 0 0.0 1.0 176 333
+ 1.439133 1 0 ack 40 ------- 0 1.0 0.0 176 372
- 1.439133 1 0 ack 40 ------- 0 1.0 0.0 176 372
- 1.441067 0 1 tcp 1040 ------- 0 0.0 1.0 178 337
r 1.4444 1 0 ack 40 ------- 0 1.0 0.0 176 372
+ 1.4444 0 1 tcp 1040 ------- 0 0.0 1.0 196 373
r 1.446067 0 1 tcp 1040 ------- 0 0.0 1.0 177 335
+ 1.446067 1 0 ack 40 ------- 0 1.0 0.0 177 374
- 1.446067 1 0 ack 40 ------- 0 1.0 0.0 177 374
- 1.448 0 1 tcp 1040 ------- 0 0.0 1.0 179 339
r 1.451333 1 0 ack 40 ------- 0 1.0 0.0 177 374
+ 1.451333 0 1 tcp 1040 ------- 0 0.0 1.0 197 375
r 1.453 0 1 tcp 1040 ------- 0 0.0 1.0 178 337
+ 1.453 1 0 ack 40 ------- 0 1.0 0.0 178 376
- 1.453 1 0 ack 40 ------- 0 1.0 0.0 178 376
- 1.454933 0 1 tcp 1040 ------- 0 0.0 1.0 180 341
r 1.458267 1 0 ack 40 ------- 0 1.0 0.0 178 376
+ 1.458267 0 1 tcp 1040 ------- 0 0.0 1.0 198 377
r 1.459933 0 1 tcp 1040 ------- 0 0.0 1.0 179 339
+ 1.459933 1 0 ack 40 ------- 0 1.0 0.0 179 378
- 1.459933 1 0 ack 40 ------- 0 1.0 0.0 179 378
- 1.461867 0 1 tcp 1040 ------- 0 0.0 1.0 181 343
r 1.4652 1 0 ack 40 ------- 0 1.0 0.0 179 378
+ 1.4652 0 1 tcp 1040 ------- 0 0.0 1.0 199 379
r 1.466867 0 1 tcp 1040 ------- 0 0.0 1.0 180 341
+ 1.466867 1 0 ack 40 ------- 0 1.0 0.0 180 380
- 1.466867 1 0 ack 40 ------- 0 1.0 0.0 180 380
- 1.4688 0 1 tcp 1040 ------- 0 0.0 1.0 182 345
r 1.472133 1 0 ack 40 ------- 0 1.0 0.0 180 380
+ 1.472133 0 1 tcp 1040 ------- 0 0.0 1.0 200 381
r 1.4738 0 1 tcp 1040 ------- 0 0.0 1.0 181 343
+ 1.4738 1 0 ack 40 ------- 0 1.0 0.0 181 382
- 1.4738 1 0 ack 40 ------- 0 1.0 0.0 181 382
- 1.475733 0 1 tcp 1040 ------- 0 0.0 1.0 183 347
r 1.479067 1 0 ack 40 ------- 0 1.0 0.0 181 382
+ 1.479067 0 1 tcp 1040 ------- 0 0.0 1.0 201 383
r 1.480733 0 1 tcp 1040 ------- 0 0.0 1.0 182 345
+ 1.480733 1 0 ack 40 ------- 0 1.0 0.0 182 384
- 1.480733 1 0 ack 40 ------- 0 1.0 0.0 182 384
- 1.482667 0 1 tcp 1040 ------- 0 0.0 1.0 184 349
r 1.486 1 0 ack 40 ------- 0 1.0 0.0 182 384
+ 1.486 0 1 tcp 1040 ------- 0 0.0 1.0 202 385
r 1.487667 0 1 tcp 1040 ------- 0 0.0 1.0 183 347
+ 1.487667 1 0 ack 40 ------- 0 1.0 0.0 183 386
- 1.487667 1 0 ack 40 ------- 0 1.0 0.0 183 386
- 1.4896 0 1 tcp 1040 ------- 0 0.0 1.0 185 351
r 1.492933 1 0 ack 40 ------- 0 1.0 0.0 183 386
+ 1.492933 0 1 tcp 1040 ------- 0 0.0 1.0 203 387
r 1.4946 0 1 tcp 1040 ------- 0 0.0 1.0 184 349
+ 1.4946 1 0 ack 40 ------- 0 1.0 0.0 184 388
- 1.4946 1 0 ack 40 ------- 0 1.0 0.0 184 388
- 1.496533 0 1 tcp 1040 ------- 0 0.0 1.0 186 353
r 1.499867 1 0 ack 40 ------- 0 1.0 0.0 184 388
+ 1.499867 0 1 tcp 1040 ------- 0 0.0 1.0 204 389
r 1.501533 0 1 tcp 1040 ------- 0 0.0 1.0 185 351
+ 1.501533 1 0 ack 40 ------- 0 1.0 0.0 185 390
- 1.501533 1 0 ack 40 ------- 0 1.0 0.0 185 390
- 1.503467 0 1 tcp 1040 ------- 0 0.0 1.0 187 355
r 1.5068 1 0 ack 40 ------- 0 1.0 0.0 185 390
+ 1.5068 0 1 tcp 1040 ------- 0 0.0 1.0 205 391
r 1.508467 0 1 tcp 1040 ------- 0 0.0 1.0 186 353
+ 1.508467 1 0 ack 40 ------- 0 1.0 0.0 186 392
- 1.508467 1 0 ack 40 ------- 0 1.0 0.0 186 392
- 1.5104 0 1 tcp 1040 ------- 0 0.0 1.0 188 357
r 1.513733 1 0 ack 40 ------- 0 1.0 0.0 186 392
+ 1.513733 0 1 tcp 1040 ------- 0 0.0 1.0 206 393
r 1.5154 0 1 tcp 1040 ------- 0 0.0 1.0 187 355
+ 1.5154 1 0 ack 40 ------- 0 1.0 0.0 187 394
- 1.5154 1 0 ack 40 ------- 0 1.0 0.0 187 394
- 1.517333 0 1 tcp 1040 ------- 0 0.0 1.0 189 359
r 1.520667 1 0 ack 40 ------- 0 1.0 0.0 187 394
+ 1.520667 0 1 tcp 1040 ------- 0 0.0 1.0 207 395
r 1.522333 0 1 tcp 1040 ------- 0 0.0 1.0 188 357
+ 1.522333 1 0 ack 40 ------- 0 1.0 0.0 188 396
- 1.522333 1 0 ack 40 ------- 0 1.0 0.0 188 396
- 1.524267 0 1 tcp 1040 ------- 0 0.0 1.0 190 361
r 1.5276 1 0 ack 40 ------- 0 1.0 0.0 188 396
+ 1.5276 0 1 tcp 1040 ------- 0 0.0 1.0 208 397
r 1.529267 0 1 tcp 1040 ------- 0 0.0 1.0 189 359
+ 1.529267 1 0 ack 40 ------- 0 1.0 0.0 189 398
- 1.529267 1 0 ack 40 ------- 0 1.0 0.0 189 398
- 1.5312 0 1 tcp 1040 ------- 0 0.0 1.0 191 363
r 1.534533 1 0 ack 40 ------- 0 1.0 0.0 189 398
+ 1.534533 0 1 tcp 1040 ------- 0 0.0 1.0 209 399
r 1.5362 0 1 tcp 1040 ------- 0 0.0 1.0 190 361
+ 1.5362 1 0 ack 40 ------- 0 1.0 0.0 190 400
- 1.5362 1 0 ack 40 ------- 0 1.0 0.0 190 400
- 1.538133 0 1 tcp 1040 ------- 0 0.0 1.0 192 365
r 1.541467 1 0 ack 40 ------- 0 1.0 0.0 190 400
+ 1.541467 0 1 tcp 1040 ------- 0 0.0 1.0 210 401
r 1.543133 0 1 tcp 1040 ------- 0 0.0 1.0 191 363
+ 1.543133 1 0 ack 40 ------- 0 1.0 0.0 191 402
- 1.543133 1 0 ack 40 ------- 0 1.0 0.0 191 402
- 1.545067 0 1 tcp 1040 ------- 0 0.0 1.0 193 367
r 1.5484 1 0 ack 40 ------- 0 1.0 0.0 191 402
+ 1.5484 0 1 tcp 1040 ------- 0 0.0 1.0 211 403
r 1.550067 0 1 tcp 1040 ------- 0 0.0 1.0 192 365
+ 1.550067 1 0 ack 40 ------- 0 1.0 0.0 192 404
- 1.550067 1 0 ack 40 ------- 0 1.0 0.0 192 404
- 1.552 0 1 tcp 1040 ------- 0 0.0 1.0 194 369
r 1.555333 1 0 ack 40 ------- 0 1.0 0.0 192 404
+ 1.555333 0 1 tcp 1040 ------- 0 0.0 1.0 212 405
r 1.557 0 1 tcp 1040 ------- 0 0.0 1.0 193 367
+ 1.557 1 0 ack 40 ------- 0 1.0 0.0 193 406
- 1.557 1 0 ack 40 ------- 0 1.0 0.0 193 406
- 1.558933 0 1 tcp 1040 ------- 0 0.0 1.0 195 371
r 1.562267 1 0 ack 40 ------- 0 1.0 0.0 193 406
+ 1.562267 0 1 tcp 1040 ------- 0 0.0 1.0 213 407
r 1.563933 0 1 tcp 1040 ------- 0 0.0 1.0 194 369
+ 1.563933 1 0 ack 40 ------- 0 1.0 0.0 194 408
- 1.563933 1 0 ack 40 ------- 0 1.0 0.0 194 408
- 1.565867 0 1 tcp 1040 ------- 0 0.0 1.0 196 373
